노드ID,노드명,노드유형코드,노드유형명,회전제한유무,회전제한유무명,X좌표,Y좌표,TM_X좌표,TM_Y좌표
1000023600,유니세프한국위원회,101,도로교차점,0,무,126.9736837,37.5818059,197675.5132,453583.9071
1000023700,명신초교,101,도로교차점,0,무,127.0146497,37.5822795,201293.9813,453636.2433
1000023800,옥인시범아파트,102,도로시.종점,0,무,126.9630674,37.5823823,196737.8126,453648.1966
1000023900,혜명교회앞,101,도로교차점,1,유,127.001889,37.5823853,200166.8514,453647.8893
1000024000,성균관대입구,101,도로교차점,1,유,126.9987504,37.5830167,199889.6262,453717.9635
1000024100,대한불교조계종안국선원,101,도로교차점,0,무,126.9851048,37.583316,198684.3514,453751.2864
1000024200,팔판동삼거리,101,도로교차점,1,유,126.9792608,37.5834686,198168.1684,453768.3221
1000024300,무궁화동산,101,도로교차점,0,무,126.9727055,37.5837496,197589.1663,453799.6554
1000024400,신교동교차로,101,도로교차점,1,유,126.970364,37.5838624,197382.3543,453812.243
1000024500,신교소방파출소,101,도로교차점,1,유,126.9702829,37.584301,197375.2105,453860.9264
1000024600,주한교황청대사관,101,도로교차점,0,무,126.9727746,37.5846192,197595.3046,453896.1756
1000024700,궁정교회,101,도로교차점,0,무,126.9711881,37.585118,197455.1887,453951.575
1000024900,혜화동_대학로_진입,101,도로교차점,1,유,127.0013176,37.5852686,200116.3747,453967.9033
1000025000,혜화동로터리,101,도로교차점,1,유,127.0009786,37.585304,200086.434,453971.8294
1000025300,혜화동로터리,101,도로교차점,1,유,127.0014287,37.5858287,200126.1893,454030.0653
1000025400,혜화동_우암길_진입,101,도로교차점,0,무,127.0009795,37.5858,200086.5101,454026.8776
1000025600,혜화동_혜화문길_진입,101,도로교차점,0,무,127.0012318,37.5858775,200108.797,454035.4811
1000025700,경복고등학교,101,도로교차점,0,무,126.9700247,37.5859053,197352.4563,454038.9913
1000025800,삼청우체국,101,도로교차점,0,무,126.9852831,37.5864047,198700.1559,454094.0945
1000025900,명륜파출소,101,도로교차점,0,무,126.9966564,37.5877648,199704.6851,454244.9581
1000026000,베드루신경정신과의원,101,도로교차점,1,유,127.0046446,37.58791,200410.2214,454261.0748
1000026100,경기상고,101,도로교차점,1,유,126.968632,37.588768,197229.5571,454356.7566
1000026200,르느와르5,101,도로교차점,0,무,126.9973783,37.5892989,199768.4498,454415.2178
1000026300,자하문터널(남측),104,도로시설물,0,무,126.967023,37.5894613,197087.4756,454433.7505
1000026400,국민생활관,101,도로교차점,0,무,126.999166,37.5898168,199926.3412,454472.6991
1000026500,청운아파트,103,속성변화점,0,무,126.9656771,37.5909375,196968.6642,454597.6403
1000026600,벽산빌라,102,도로시.종점,0,무,126.9679518,37.5913964,197169.5852,454648.5028
1000026700,종로구-성북구경계(3),105,행정경계,0,무,126.9896982,37.5916279,199090.1735,454673.7606
1000026800,윤동주문학관,101,도로교차점,0,무,126.967329,37.5922348,197114.6087,454741.5739
1000026900,종로구-성북구경계(2),105,행정경계,0,무,126.999139,37.5923542,199923.9599,454754.3222
1000027100,삼청터널(남측),104,도로시설물,0,무,126.9821138,37.5932416,198420.3761,454852.9607
1000027200,종로구-성북구경계(4),105,행정경계,0,무,126.9832728,37.5952442,198522.7701,455075.2111
1000027300,세검정_자하문길_진입,101,도로교차점,0,무,126.9587748,37.5995631,196359.4849,455555.2343
1000027400,송암교앞거리,101,도로교차점,1,유,126.9576028,37.5996678,196255.9976,455566.9014
1000027500,세검정_자하문길_진출,101,도로교차점,0,무,126.958828,37.5996626,196364.1923,455566.2724
1000027600,세검정_세검정길_진입,101,도로교차점,0,무,126.9584652,37.6004135,196332.1903,455649.6241
1000027700,상명초등학교,101,도로교차점,0,무,126.9567366,37.6008728,196179.5649,455700.6693
1000027800,북악팔각정,101,도로교차점,0,무,126.9800303,37.6012922,198236.5558,455746.5292
1000027900,상명대학교,102,도로시.종점,1,유,126.9551275,37.6017404,196037.5209,455797.0285
1000028000,북악팔각정후문,101,도로교차점,0,무,126.9812958,37.6017616,198348.316,455798.5993
1000028100,신영삼거리_세검정길_진입,101,도로교차점,0,무,126.9614272,37.6029554,196593.8755,455931.6391
1000028200,신영동삼거리,101,도로교차점,1,유,126.9618408,37.6035171,196630.4158,455993.9605
1000028300,신영삼거리_세검정길_진출,101,도로교차점,0,무,126.9626238,37.6040226,196699.5875,456050.043
1000028400,신영삼거리_진흥로_진출,101,도로교차점,0,무,126.9612682,37.6041797,196579.8877,456067.5321
1000028500,신영삼거리_진흥로_진입,101,도로교차점,0,무,126.9613962,37.604216,196591.1936,456071.5541
1000028600,경일약국,101,도로교차점,1,유,126.9652068,37.6048758,196927.7023,456144.6542
1000028700,정릉터널(남측),104,도로시설물,0,무,126.973909,37.6069303,197696.1853,456372.4236
1000028800,구기터널,101,도로교차점,1,유,126.9589219,37.6069882,196372.8434,456379.3269
1000028900,종로구-성북구경계(5),105,행정경계,0,무,126.9858525,37.6072991,198750.7939,456413.1359
1000029000,동양카센타,101,도로교차점,0,무,126.971967,37.6073996,197524.7247,456424.5619
1000029100,구기터널동측,101,도로교차점,1,유,126.9567502,37.6084244,196181.1498,456538.8112
1000029300,구기터널(동측),104,도로시설물,0,무,126.955006,37.6087461,196027.1646,456574.5898
1000029400,종로구-성북구경계(6),105,행정경계,0,무,126.9856492,37.609186,198732.8726,456622.5589
1000029600,종로구-은평구경계(1),105,행정경계,0,무,126.9512389,37.6094776,195694.5827,456655.9493
1000029700,가나힐하우스,101,도로교차점,0,무,126.975869,37.6100704,197869.3452,456720.8958
1000029800,하비에르 국제학교,101,도로교차점,0,무,126.9564774,37.610821,196157.1856,456804.8218
1000029900,평창동삼성아파트,101,도로교차점,0,무,126.9783769,37.6111221,198090.8019,456837.5773
1000030000,북악터널(서측),104,도로시설물,0,무,126.9795589,37.6116087,198195.1802,456891.5524
1000030100,종로구-성북구경계(7),105,행정경계,0,무,126.9851146,37.611706,198685.7187,456902.2681
1000030200,구기동3차현대빌라,101,도로교차점,0,무,126.956396,37.6116505,196150.0418,456896.897
1000030300,건덕빌라,101,도로교차점,0,무,126.9568766,37.6122014,196192.5075,456958.0159
1000030400,가나아트센타,101,도로교차점,0,무,126.9749962,37.6125733,197792.3513,456998.7089
1000030500,이북5도청,101,도로교차점,0,무,126.9558556,37.6133059,196102.4167,457080.6505
1000030600,북악휴계실,101,도로교차점,0,무,126.9781119,37.6134674,198067.4634,457097.8837
1000030700,구기동삼익빌라,102,도로시.종점,0,무,126.9544424,37.6161982,195977.7977,457401.723
1000030800,베네스트아파트,101,도로교차점,0,무,126.9636335,37.5950538,196788.3532,455054.5665
1000030900,세종로공원,101,도로교차점,0,무,126.976612,37.5742717,197933.9584,452747.6242
1000031000,청계광장,101,도로교차점,0,무,126.9770922,37.5694158,197976.2434,452208.6645
1000031100,대한민국역사박물관,101,도로교차점,0,무,126.9771841,37.5743409,197984.4939,452755.2971
1000031200,창경궁로_종로_진출,101,도로교차점,0,무,126.9978863,37.5702293,199813.2745,452298.7128
1000031300,창경궁로_종로_진입,101,도로교차점,0,무,126.9985533,37.5707449,199872.192,452355.9399
1000031400,버들다리(북측),101,도로교차점,1,유,127.0067458,37.5698158,200595.9407,452252.8377
1000031500,신창읍민회관,101,도로교차점,0,무,127.0153629,37.5793572,201357.0304,453311.9147
1010000300,후암삼거리,101,도로교차점,0,무,126.976534,37.5529871,197926.4745,450385.2903
1010000400,약수역,101,도로교차점,1,유,127.0106494,37.5548223,200940.9897,450588.7724
1010000600,남산2호터널북단,101,도로교차점,1,유,127.0038611,37.5553196,200341.1656,450643.9167
1010000700,도동삼거리,101,도로교차점,0,무,126.9769403,37.5560042,197962.4579,450720.1477
1010000900,남산3호터널북단,104,도로시설물,0,무,126.983155,37.5554049,198511.5752,450653.5122
1010001000,서울역,101,도로교차점,0,무,126.9726242,37.5570508,197581.1219,450836.4065
1010001100,남산1호터널(북측),104,도로시설물,0,무,126.9929839,37.5557051,199380.0621,450686.7219
1010002800,중구청,101,도로교차점,1,유,126.9983458,37.5643501,199853.8495,451646.1877
1010003200,중부경찰서앞,101,도로교차점,0,무,126.9899648,37.5648325,199113.4023,451699.7778
1010003700,정동제일교회,101,도로교차점,1,유,126.97341,37.5652612,197650.8136,451747.639
1010004000,시청앞광장,101,도로교차점,1,유,126.9790486,37.5659849,198148.9941,451827.8364
1010004800,시청후문,101,도로교차점,1,유,126.9791981,37.5669766,198162.2233,451937.9033
1010004900,서울시의회,101,도로교차점,1,유,126.9771277,37.5670546,197979.3209,451946.6061
1010005300,동평화시장,101,도로교차점,0,무,127.0122029,37.5696423,201078.0438,452233.6337
1010005400,남산공원길삼거리2,101,도로교차점,0,무,126.9988289,37.5508209,199896.513,450144.6116
1010005500,국립극장,101,도로교차점,0,무,127.0006451,37.5512885,200057.0025,450196.5053
1010005600,금호터널(북측),104,도로시설물,0,무,127.0130668,37.5518549,201154.6364,450259.4452
1010005700,약수고가차도_매봉산길_진출,101,도로교차점,0,무,127.0121868,37.5521518,201076.8764,450292.3886
1010005800,약수고가차도_동호로_진입,101,도로교차점,0,무,127.0127036,37.5521846,201122.5416,450296.035
1010005900,남산학사빌딩,102,도로시.종점,0,무,126.9968071,37.5526179,199717.8609,450344.062
1010006000,약수고가차도(남측),101,도로교차점,1,유,127.0122944,37.5527608,201086.3738,450359.9871
1010006400,남산공원길삼거리,101,도로교차점,0,무,126.9831145,37.5545553,198507.9769,450559.2145
1010006500,백범광장,101,도로교차점,0,무,126.9812592,37.5549066,198344.0473,450598.234
1010006700,서울역고가차도(서측)_1,101,도로교차점,0,무,126.967477,37.5548471,197126.2411,450591.9708
1010006900,남산2호터널입구_장충단길_진입,101,도로교차점,0,무,127.0033989,37.5548935,200300.3264,450596.6288
1010007100,남산2호터널(북측),104,도로시설물,0,무,127.0024142,37.5552117,200213.3158,450631.9431
1010007300,남산2호터널입구_남산2호터널_진,101,도로교차점,0,무,127.003093,37.5552358,200273.2976,450634.6146
1010007400,남산2호터널입구_남산2호터널_진,101,도로교차점,0,무,127.0030734,37.5553428,200271.5684,450646.4894
1010007600,남산2호터널입구_장충단길_진출,101,도로교차점,0,무,127.004126,37.5557915,200364.5734,450696.2916
1010007800,약수고가차도(북측),104,도로시설물,0,무,127.0093844,37.5564561,200829.1982,450770.0921
1010007900,경림회관_만리재안길_진입,101,도로교차점,0,무,126.9685659,37.5565328,197222.5258,450779.0283
1010008000,남산1호터널북단,101,도로교차점,1,유,126.9925706,37.5566277,199343.5495,450789.1159
1010008100,한국외환은행남대문지점,101,도로교차점,1,유,126.9739635,37.5565491,197699.4487,450780.6924
1010008200,숭의여자대학,101,도로교차점,0,무,126.9850512,37.5565929,198679.1435,450785.34
1010008300,청파로-만리재안길진입로,101,도로교차점,0,무,126.969878,37.5565975,197338.4596,450786.1697
1010008400,서울역(서부),101,도로교차점,0,무,126.96988,37.5568137,197338.6436,450810.169
1010008500,서울역(서부),101,도로교차점,1,유,126.969023,37.5569523,197262.9245,450825.5718
1010008700,퇴계로_세종대로_진입,101,도로교차점,0,무,126.9730184,37.557571,197615.974,450894.127
1010008800,서울역,104,도로시설물,0,무,126.9757455,37.55722,197856.9243,450855.1078
1010008900,요금징수소,103,속성변화점,1,유,126.9832768,37.557243,198522.3775,450857.5185
1010009000,경림회관_중림길_진출,101,도로교차점,0,무,126.9682912,37.5573099,197198.2761,450865.2839
1010009100,통일로_한강대로_진출,101,도로교차점,0,무,126.9717122,37.5576315,197500.5609,450900.8769
1010009200,경림회관_중림길_진입,101,도로교차점,0,무,126.9683711,37.5573973,197205.3459,450874.9801
1010009300,세종대로_통일로_진입,101,도로교차점,0,무,126.9718375,37.5576731,197511.6378,450905.4923
1010009400,세종대로_통일로_진출,101,도로교차점,0,무,126.9729047,37.5576301,197605.9305,450900.6943
1010009500,경림회관_만리재안길_진출,101,도로교차점,0,무,126.9690832,37.5575034,197268.2643,450886.734
1010009600,금호여중,101,도로교차점,0,무,127.019052,37.5580887,201683.3758,450951.4214
1010009700,서울역소화물취급소,101,도로교차점,0,무,126.9693942,37.5580319,197295.7674,450945.3797
1010009800,청암빌딩,101,도로교차점,0,무,126.9716509,37.5584847,197495.1715,450995.5746
1010009900,장충체육관_장충단길_진입_2,101,도로교차점,0,무,127.0056978,37.5586971,200503.4327,451018.7858
1010010000,중림삼거리_청파로_진출,101,도로교차점,0,무,126.9693937,37.558567,197295.7352,451004.776
1010010100,장충체육관_훈련원로_진출,101,도로교차점,0,무,127.0051102,37.5590019,200451.5168,451052.6135
1010010200,의주로지하차도(남측),104,도로시설물,0,무,126.9716467,37.5581406,197494.7928,450957.3873
1010010300,장충체육관_동호로_진출,101,도로교차점,0,무,127.0067558,37.5589224,200596.9147,451043.7992
1010010400,장충체육관,101,도로교차점,1,유,127.0058452,37.5590977,200516.4601,451063.251
1010010500,장충체육관_훈련원로_진입,101,도로교차점,0,무,127.0051006,37.5591097,200450.6648,451064.5832
1010010600,중림동입구,101,도로교차점,1,유,126.9688176,37.5592294,197244.8623,451078.3141
1010010700,충정로역가구상가_중림길_진출,101,도로교차점,0,무,126.9640797,37.5591048,196826.2364,451064.6275
1010010900,충정로역,101,도로교차점,0,무,126.9636891,37.5591244,196791.7271,451066.8153
1010011000,중림삼거리_칠패길_진입,101,도로교차점,0,무,126.9693003,37.5593979,197287.5215,451097
1010011100,숭례문_소월길_진출,101,도로교차점,0,무,126.9758644,37.5590695,197867.4818,451060.3768
1010011200,충정로역가구상가_서소문로_진입,101,도로교차점,0,무,126.9639333,37.5593892,196813.3165,451096.2023
1010011400,숭례문,101,도로교차점,0,무,126.9742665,37.5591522,197726.3039,451069.5953
1010011500,신흥빌딩,101,도로교차점,0,무,126.9692787,37.5595049,197285.6154,451108.8706
1010011600,미도파빌딩,101,도로교차점,0,무,126.9962085,37.5595684,199664.9971,451115.4827
1010011700,신세계백화점(정문),101,도로교차점,0,무,126.9800455,37.5595834,198236.9138,451117.3243
1010011800,중림삼거리_청파로_진입,101,도로교차점,0,무,126.9684502,37.5596836,197212.42,451128.7345
1010012000,엠버서더호텔,101,도로교차점,0,무,127.0028567,37.5597272,200252.4054,451133.1011
1010012100,염천교,101,도로교차점,1,유,126.9713632,37.5596138,197469.7896,451120.9002
1010012200,숭례문_매동1길_진출,101,도로교차점,0,무,126.9742843,37.5594646,197727.8849,451104.2721
1010012400,연세봉래빌딩,101,도로교차점,1,유,126.972855,37.5597145,197601.601,451132.0384
1010012500,회현사거리_반포로_진입_2,101,도로교차점,0,무,126.9822136,37.5599025,198428.4873,451152.7098
